symbol,timestamp_ms,level_type,level_identity,side,level_price,signal_close,penetration_atr,entry,return_5m_bps,mfe_5m_bps,mae_5m_bps,return_15m_bps,mfe_15m_bps,mae_15m_bps,return_60m_bps,mfe_60m_bps,mae_60m_bps
BTCUSDT,1735785540000,session_vwap,20090,long,95009.54481763064,95054.4,0.3630167885581387,95054.4,-5.123381979160735,4.52372536147827,5.231320134688744,6.522580753758334,10.667575619855985,5.231320134688744,-13.465973169048961,24.36499520274804,14.338647025915474
BTCUSDT,1735787220000,session_vwap,20090,short,95018.99253757256,95003.3,0.4035837098106798,95003.3,5.326130776510674,8.04829821683839,0.2736747039300269,-11.252240711638883,8.04829821683839,11.70485656813991,-9.125998781094324,12.879277327095817,17.546758902058368
BTCUSDT,1735787700000,session_vwap,20090,long,95018.43884933743,95035.1,0.5844193973880961,95035.1,5.008675741908775,8.35480785520204,4.747868196652849,2.1360528899316833,10.953847578420994,4.747868196652849,12.71109305930107,24.769795580790177,16.230840494049215
BTCUSDT,1735790400000,session_vwap,20090,long,95017.19451290848,95111.2,0.7172599207057782,95111.2,-12.217278301608347,0.010514008865758484,13.560406980661632,4.699761962838611,16.748816122602594,16.154544439739293,43.91701503082768,92.13425968760846,16.154544439739293
BTCUSDT,1735832100000,session_vwap,20090,long,96162.76594847773,96314.5,0.21358024826899136,96314.5,9.988111862699878,19.25982069158838,7.501898853206068,24.451147023552,31.594412056337173,17.046175478883097,127.15634717513913,128.2672910101801,32.446902700957736
BTCUSDT,1735833840000,session_vwap,20090,short,96171.03001156317,96108.8,0.23188508280622605,96108.8,-25.491942465205586,5.736374548821477,27.572917360325633,-86.48531664114057,5.736374548821477,91.36520277019278,-123.69314776586648,5.736374548821477,164.00163148431847
BTCUSDT,1735833960000,session_vwap,20090,long,96170.519634844,96254.9,0.22126459588277725,96254.9,20.25870890728587,20.26909798877874,5.374041611920788,74.00142745979777,83.74638589827788,5.374041611920788,93.6887368850825,148.57425440159443,5.374041611920788
BTCUSDT,1735839600000,session_vwap,20090,long,96307.39362831369,96396.3,0.001565060856115813,96396.3,22.998808045535668,34.39966056788313,4.2862332001458725,17.064970335998186,34.39966056788313,10.000000000001119,45.32331635135334,71.83885688558655,10.000000000001119
BTCUSDT,1735862520000,session_vwap,20091,short,96966.10121552197,96965.9,0.5805050221546529,96965.9,-7.033400401585954,5.7682385718704765,7.8481198029423105,15.37653958762708,15.865752595485283,8.611274685224046,19.9554688813286,26.253205393331758,8.611274685224046
BTCUSDT,1735862760000,session_vwap,20091,long,96959.44407197174,96983.2,0.2926069584703105,96983.2,-7.578632175470057,6.825924490014845,7.5843800981734155,-24.354733603345615,6.825924490014845,25.59554083501725,-18.157784028572934,6.825924490014845,28.042021672594064
BTCUSDT,1735864740000,session_vwap,20091,short,96913.74103404432,96855.0,0.5754902528363895,96855.0,-1.445459707811736,2.571514436109368,7.371844509833636,5.28625264570759,9.818106655643533,10.840947808579138,13.969335604769872,25.847443152704486,10.840947808579138
BTCUSDT,1735864860000,session_vwap,20091,long,96910.9411884045,96916.5,0.3241881750417005,96916.5,1.021497887356837,4.488399808082466,4.903529508923921,-7.501302667760612,4.488399808082466,16.17403885903368,-25.90890096113685,4.488399808082466,32.21355350068844
BTCUSDT,1735867020000,confirmed_1h_swing_low,1735855200000,long,96618.3,96634.5,0.2689676548443865,96634.5,6.022693758440667,15.305092901602979,2.577383614050799,12.707676864887052,25.808588030153956,2.577383614050799,62.83470189218043,64.81122166513975,2.577383614050799
BTCUSDT,1735867500000,session_vwap,20091,short,96850.69701644224,96789.4,0.5647721281898292,96789.4,-3.4507910990266843,0.47528124250906245,9.122899821674135,10.641661173640404,16.133121536525685,9.122899821674135,-45.14957216389392,16.133121536525685,55.81189675729181
BTCUSDT,1735867680000,session_vwap,20091,long,96850.72443353091,96864.4,0.23103334296574082,96864.4,-12.429747151687653,0.8775153720042006,12.993765680124891,-19.449870127724587,0.8775153720042006,23.894405149351705,31.900264699931125,48.02590012429775,23.894405149351705
BTCUSDT,1735869780000,session_vwap,20091,long,96843.58847369881,96843.7,0.6486656420933654,96843.7,12.411752132559517,13.082936732073946,2.4994964857283364,40.921608736552706,43.21396229181707,2.4994964857283364,14.270417177368877,50.173630292937865,2.4994964857283364
BTCUSDT,1735873080000,session_vwap,20091,short,96942.03511847892,96921.2,0.5515086834791932,96921.2,-6.262819692699484,0.0,11.421649752583196,-1.939720102517306,0.0,13.289146234261029,-13.97011180216623,14.682922242508223,14.805842271865544
BTCUSDT,1735873200000,session_vwap,20091,long,96942.03377120486,96954.3,0.10331919232753164,96954.3,6.766074325739169,8.003770848739045,1.9703884656974147,-2.2175396037105166,9.870629770933892,3.9518758512535612,1.0107854937846383,11.386808011608629,18.103082173732687
BTCUSDT,1735875240000,session_vwap,20091,short,96939.85437724506,96938.2,0.0036143936535672993,96938.2,3.352651483109481,3.6531452135535325,6.375195743266726,-2.836858947246057,7.7945380419919275,6.375195743266726,4.054129331884093,9.7269836024938,13.04955115733586
BTCUSDT,1735875300000,session_vwap,20091,long,96939.79057283062,96950.1,0.2192407143098762,96950.1,-4.466215094156567,1.6400189375764818,4.881179903986066,6.11654861624622,6.11654861624622,9.023081124106547,-11.356357548883977,11.820513851970027,11.431297591684153
BTCUSDT,1735877100000,session_vwap,20091,short,96942.09392389031,96941.0,0.8140907122964638,96941.0,-0.8458753262297058,1.3515200473768196,4.3222166059764255,-1.7020662052180668,3.3433565235685414,4.3222166059764255,24.282811194437095,26.0836829084643,4.3222166059764255
BTCUSDT,1735877220000,session_vwap,20091,long,96942.1228570904,96949.7,0.311505753744482,96949.7,1.0933504693677598,3.4244561870733214,0.8561873461698788,-2.4755104966800445,3.4244561870733214,4.241109664155918,-29.551406554120252,3.4244561870733214,31.019173325581573
BTCUSDT,1735884480000,session_vwap,20091,short,96878.64910083929,96838.8,0.03496475725639854,96838.8,0.6505656823507788,4.380328194024674,1.1359083342621368,22.98665410971679,27.211729622267367,4.60559197346333,35.53327798361927,40.31104199066826,4.60559197346333
BTCUSDT,1735897080000,session_vwap,20091,short,96648.54369410625,96573.7,0.02982046885385867,96573.7,-5.829744537073633,0.0,10.095916383032755,-5.353424379515026,2.2164153520942698,11.835520436724867,-0.3417079391176969,20.91891740451768,11.835520436724867
BTCUSDT,1735897260000,session_vwap,20091,long,96648.1465763153,96662.9,0.37059755489359547,96662.9,-5.9381624180521175,0.8586541475574805,11.45493167951317,-9.331398085511422,2.596652904061081,11.45493167951317,-15.91096480655807,2.596652904061081,30.17470824024704
BTCUSDT,1735903380000,session_vwap,20091,long,96632.22931587294,96635.9,0.11446317193027268,96635.9,8.226756308991057,18.088515758636348,0.010348131851412035,9.147739090753504,18.088515758636348,1.014218725581273,12.997240156091827,21.586180705099878,2.359928415502921
BTCUSDT,1735904100000,session_vwap,20091,short,96635.49098903772,96635.2,0.7696918802787264,96635.2,0.9313376492214864,0.9314243962821322,10.327499710249821,-1.272828120602032,2.287474472921769,10.327499710249821,-15.667168899118344,2.287474472921769,28.674851399903556
BTCUSDT,1735908420000,session_vwap,20091,long,96648.57840858819,96709.8,0.34215720955808354,96709.8,-4.8495602307119245,1.9646406051920806,4.8519131952384775,-14.900247958324897,1.9646406051920806,15.59664951656714,-13.897247228306098,11.270832945575737,28.807864609259326
BTCUSDT,1735908780000,session_vwap,20091,short,96648.82225576368,96641.6,0.40423713285303986,96641.6,-0.4759854969282884,0.6726334427131775,5.163407890598215,-10.916623896954913,14.67357512953349,12.479098028177482,11.982417509643906,21.735523477683927,18.33578914256284
BTCUSDT,1735910580000,session_vwap,20091,short,96646.92103950145,96604.0,0.5371181959840278,96604.0,10.641381309263176,10.652717271910639,3.1054614715753104,10.392944391536263,14.170604961474265,3.1054614715753104,-30.733717030351215,14.544331183647952,35.80597076725533
BTCUSDT,1735913280000,session_vwap,20091,long,96643.09282519676,96749.6,0.2905948560272738,96749.6,9.333371920916544,12.961293896822657,3.00866931002286,15.638307548557773,20.702927970759344,8.67939713879995,44.55832375534374,58.65657325714979,19.82224192248916
BTCUSDT,1735914960000,session_vwap,20091,short,96668.53105617335,96605.8,0.6286644560290968,96605.8,-59.43742508213834,4.92966936003425,73.62911957667251,-14.905937324674046,4.92966936003425,73.62911957667251,-86.54759859138883,4.92966936003425,94.93218833651618
BTCUSDT,1735917660000,session_vwap,20091,short,96726.83453305227,96714.3,0.6244808952704524,96714.3,-47.36631501236044,0.9099792669498008,49.96158789341454,-75.23189435274746,0.9099792669498008,83.60707775375343,-110.12849185694229,0.9099792669498008,112.2584767712742
BTCUSDT,1735917720000,session_vwap,20091,long,96727.0953531203,96851.0,0.16163173849026868,96851.0,31.584599023242177,45.01760436133928,0.0103251492755696,55.218841312945074,69.37460635408898,0.0103251492755696,117.1490227256311,123.33378075600754,0.0103251492755696
BTCUSDT,1735948860000,session_vwap,20092,short,98208.59568115555,98191.6,0.7777177658039836,98191.6,7.57702288179507,10.163938102942804,0.010184170540217252,10.489695656247244,26.6515266933931,0.010184170540217252,28.678624240771057,34.849045381428745,0.010184170540217252
BTCUSDT,1735949880000,session_vwap,20092,long,98099.1425670867,98111.3,0.10826505365306757,98111.3,-1.131368150254497,1.284255738125406,4.1092677753873375,-10.48808852803007,1.284255738125406,10.846385388501023,-31.38272553722232,1.284255738125406,36.96163682864517
BTCUSDT,1735954380000,session_vwap,20092,short,97966.0995448583,97929.3,0.06217927215658435,97929.3,-4.023310694551974,0.41868691613711206,8.965651750805215,-11.304073448905605,0.41868691613711206,14.694274338731272,0.4493037323871629,12.473506578751792,14.694274338731272
BTCUSDT,1735955460000,session_vwap,20092,long,97974.16520273873,97986.0,0.08940550475574884,97986.0,-0.12246647480229633,4.929275610801032,0.9185829327296169,-16.635029494009856,4.929275610801032,16.66274802449408,22.523625824097948,27.54475129099987,18.270619882154726
BTCUSDT,1735956240000,session_vwap,20092,short,97974.71079322402,97870.7,0.1115174971133855,97870.7,2.728089203407613,6.4821337466614,0.6743591289337658,-0.14304587583557904,6.4821337466614,9.318417054338113,-32.144451812443634,6.4821337466614,41.33004055350664
BTCUSDT,1735958100000,session_vwap,20092,long,97963.07836362509,97990.4,0.8986760029945114,97990.4,11.184769120240468,16.205669126772015,0.0,19.532525635164166,27.0944908889037,0.0,14.174857945268293,29.064071582523,0.0
BTCUSDT,1735960980000,session_vwap,20092,long,98008.29318869974,98026.8,0.010337635000492075,98026.8,1.989251918863566,4.396756805280511,3.4083928101291683,11.496855961838914,13.80234792934143,3.4083928101291683,-11.782492134804201,20.514797994017897,14.997956681650493
BTCUSDT,1735961100000,session_vwap,20092,short,98008.36801699118,98006.2,0.6901047318954067,98006.2,-4.336460346385795,0.0,6.499588801525125,-13.335890994650157,0.0,15.907156894157115,13.693011258471,15.154627270768106,22.62101785397208
BTCUSDT,1735966920000,session_vwap,20092,short,98004.25482891683,97995.0,0.6253127897946942,97995.0,1.377621307209198,4.778035737258435,0.25511505689079783,-4.336955967141343,4.778035737258435,5.234960967397395,-5.061482728712097,4.778035737258435,15.817133527220584
BTCUSDT,1735967700000,session_vwap,20092,long,98003.47452613205,98015.2,0.045938118092793,98015.2,4.468694651442728,4.468694651442728,0.020405040044302325,7.315191929415654,12.05935405937053,0.020405040044302325,0.7243774434995132,13.752968927269738,0.020405040044302325
BTCUSDT,1735971420000,session_vwap,20092,short,98013.85845110645,98010.6,0.5299917860761647,98010.6,-1.1325305630194293,0.3571169843819,2.163031345587818,-2.4283087747645205,0.693850646606986,5.703464727284668,-24.436132418330647,0.9795818410029966,29.38457677026829
BTCUSDT,1735971480000,session_vwap,20092,long,98013.85540511661,98016.3,0.2533885727767383,98016.3,1.5813696293376367,1.5813696293376367,0.4489250795058908,1.8874411704983274,5.121597122110799,1.275460747440782,18.53773300971362,28.801332023347115,1.5612085590976932
BTCUSDT,1735973220000,session_vwap,20092,short,98014.19294352975,98012.7,0.09065257353894117,98012.7,-9.37633592381415,0.01020276984675661,9.37633592381415,-5.6931397665804795,0.01020276984675661,20.40551887663611,-22.517490080367075,0.01020276984675661,29.169689234151974
BTCUSDT,1735973280000,session_vwap,20092,long,98014.1926738751,98032.6,0.11547241115926087,98032.6,8.405367194177504,8.548176830971421,0.010200698747908632,3.641645738254873,18.371439704749637,0.010200698747908632,19.40170922733797,27.133830990915264,0.010200698747908632
BTCUSDT,1735980660000,session_vwap,20092,short,98045.94803146773,98000.6,0.8243136204791321,98000.6,9.255045377274396,9.345403031995048,1.5203988546996783,7.765258580050283,13.6511796621952,1.5203988546996783,35.805903229164656,51.127103929042846,1.5203988546996783
BTCUSDT,1735993500000,session_vwap,20092,short,97949.98655277895,97939.1,0.6387438962809866,97939.1,10.465687350608155,10.476651886921484,4.410904327281084,7.0554048383131285,11.868374513150926,4.410904327281084,16.500049520570272,22.59556296005938,4.410904327281084
BTCUSDT,1735993560000,session_vwap,20092,long,97949.94846095015,97957.5,0.34014818386116974,97957.5,-9.034530280989106,2.276497460633742,13.749322756406723,-7.544087997345406,2.276497460633742,13.749322756406723,-18.222188193859346,2.276497460633742,24.478526540063772
BTCUSDT,1735998540000,session_vwap,20092,short,97936.22640527756,97920.7,0.026971628884229614,97920.7,-4.952987468431758,5.9675687164517655,11.1314563723508,1.2765431619665701,5.9675687164517655,11.1314563723508,-4.309609714798768,13.979792195042418,12.162903247219248
BTCUSDT,1735998780000,session_vwap,20092,long,97935.84587284876,98010.5,0.6172064129823096,98010.5,-8.244014671897615,1.958973783420248,8.864044148659822,-14.947378087041274,1.958973783420248,17.672142407416658,-0.010202988456331497,2.9894756174075887,23.163298699173662
BTCUSDT,1736000700000,session_vwap,20092,long,97935.65922900557,97967.9,0.41658138437751285,97967.9,-1.25551328547302,1.2963429858148245,12.161608357375009,2.745797347907253,7.339138636228704,12.161608357375009,-1.2861355607285407,15.80109403181984,12.161608357375009
BTCUSDT,1736000760000,session_vwap,20092,short,97935.68046339788,97905.0,0.8466529300954427,97905.0,0.2859915223940579,2.748316528415895,7.721771104642894,-11.807364281701815,2.748316528415895,13.768449006690275,5.719830447883378,6.479861326877945,22.23584086614494
BTCUSDT,1736003100000,session_vwap,20092,short,97936.74772974967,97924.8,0.8231321086171443,97924.8,4.687270231852336,4.699689820470976,2.4100125810821993,-16.23694916915941,4.699689820470976,20.209385160856463,24.651569367515336,49.46491685378529,20.209385160856463
BTCUSDT,1736003160000,session_vwap,20092,long,97936.74862538464,97948.3,0.5080863523435053,97948.3,-3.073049761966873,0.010209467646848935,7.1006183157118485,15.130431053933524,17.80531157763887,7.1006183157118485,-32.09856628445862,17.80531157763887,51.876588111179345
BTCUSDT,1736005800000,confirmed_1h_swing_low,1735981200000,long,97502.1,97558.2,0.6767597799179246,97558.2,6.6421889702761305,16.595222134070386,0.0,12.83336510923716,19.47555407951329,0.0,13.028120650033781,26.978767545935423,3.1273166495271454
BTCUSDT,1736012160000,session_vwap,20092,short,97885.24409969237,97884.4,0.12280240697576232,97884.4,8.653064226781249,9.059693770079313,0.0,0.39842916746635204,9.059693770079313,4.147749794656264,-14.374098426308546,9.059693770079313,23.854669385519056
BTCUSDT,1736012880000,session_vwap,20092,long,97884.97301414885,97895.0,0.5102324855233742,97895.0,2.3903161550631324,3.064507891108459,2.0229843719343776,4.780632310128485,11.849430512282932,2.0229843719343776,-2.124725471168709,22.769293630930942,3.8525485579499197
BTCUSDT,1736016420000,session_vwap,20092,long,97890.51579898746,97895.6,0.28461006111312886,97895.6,1.4709547722269178,2.1349274124671247,4.189889897869836,2.931694580756705,6.282202673051351,4.189889897869836,19.919179207237292,49.55278888938652,4.189889897869836
BTCUSDT,1736016480000,session_vwap,20092,short,97890.54610646321,97874.2,0.19820908619767336,97874.2,-4.4751323637903795,2.0029717560543503,4.863385856539448,-2.023005041165149,2.0029717560543503,8.470056460232467,-20.352656777782308,2.0029717560543503,51.75010370455091
BTCUSDT,1736035260000,session_vwap,20093,short,98195.57429567237,98195.0,0.8919414741082925,98195.0,8.371098324762016,9.051415710730204,0.010183817913400617,-7.770253067875821,9.051415710730204,12.729772391668615,2.0978664901472044,9.051415710730204,17.821681348337837
BTCUSDT,1736035680000,session_vwap,20093,long,98147.91376134074,98234.0,0.6117225978961013,98234.0,3.1964492945402156,8.143819858705825,2.5252216696602936,-5.497078404625988,13.844493759798127,5.612203844207464,-12.154651139115735,13.844493759798127,12.169442672140818
BTCUSDT,1736037060000,session_vwap,20093,short,98228.30140958494,98210.3,0.20423950946357,98210.3,-9.235283875519418,1.8942537913080315,9.235283875519418,-1.5069702465009271,1.8942537913080315,11.047721063879301,9.968404535981579,10.202812755453206,11.047721063879301
BTCUSDT,1736037900000,session_vwap,20093,long,98231.92108670075,98252.8,0.3180810605319889,98252.8,-4.763223032829833,0.0,8.34259439406182,-6.574876237623872,0.0,9.64770100480683,-15.073361776968275,3.480816831682443,22.267671074978068
BTCUSDT,1736039760000,session_vwap,20093,long,98216.1681893754,98231.3,0.265091911546041,98231.3,4.591204636403834,5.670290426778024,1.1301137647867776,-12.10408495052051,5.670290426778024,12.34326298386934,-8.561425940611933,5.670290426778024,22.477068900430552
BTCUSDT,1736040300000,session_vwap,20093,short,98217.75139719504,98211.3,0.9847171793600602,98211.3,7.595867278001878,8.407317729350883,1.1505804321898516,16.03685115663889,18.03446745788584,1.1505804321898516,10.202491973937411,20.43648161941025,1.1505804321898516
BTCUSDT,1736042940000,session_vwap,20093,short,98168.00745339437,98150.0,0.05992618937550192,98150.0,-1.0188487009687996,1.6100401287211241,2.0886398369834858,1.0188487009676894,1.6100401287211241,4.187468160978813,0.050942435048106915,9.137225628286227,6.642893530310889
BTCUSDT,1736043060000,session_vwap,20093,long,98167.73665413019,98170.5,0.2500556548317692,98170.5,-2.373421750934135,0.0,3.6990162451022712,-3.1068396310496293,2.098390045890408,6.064559529512792,-1.1714313362976014,4.553302672392068,11.227773902615645
BTCUSDT,1736045760000,session_vwap,20093,long,98161.65995377809,98182.0,0.9513254213167407,98182.0,-1.9148112688682772,3.381475219490504,1.9151779893089582,-2.3425882544658716,3.381475219490504,5.808917197451802,-3.8296225377365545,3.381475219490504,15.198963614293515
BTCUSDT,1736046240000,session_vwap,20093,short,98162.80860733768,98146.6,0.025974088628097015,98146.6,-0.2954763588336462,2.201273885351629,1.8136135128465902,6.612557133921504,6.627134957015723,1.8136135128465902,-10.851114557202113,11.587934675059142,10.861303397162736
BTCUSDT,1736049480000,session_vwap,20093,long,98154.44848640183,98167.3,0.9513644274616376,98167.3,7.089937280539971,8.424393866388602,0.5704872674372474,9.443063015892594,24.336005981624442,0.5704872674372474,16.818227658292884,35.52099324316771,0.5704872674372474
BTCUSDT,1736083920000,session_vwap,20093,long,97938.78514888295,97940.8,0.7419588583021641,97940.8,-8.484717298613553,4.002417787070112,9.760305298260885,-17.29616257984512,4.002417787070112,18.59675324011212,-57.596017185892464,4.002417787070112,74.55562870309463
BTCUSDT,1736088540000,session_vwap,20093,long,97829.6598811269,97849.9,0.5612080804283965,97849.9,-6.54063008751149,2.0030679643001648,9.134559321444247,2.043946902348104,9.954021414433356,9.134559321444247,19.40727583778834,40.449709197454276,18.090939991726174
BTCUSDT,1736088600000,session_vwap,20093,short,97829.70224175355,97819.0,0.6176916380831247,97819.0,-10.233185781904908,5.9737767566891975,10.32519244727581,-10.815894662592473,5.9737767566891975,13.116061296885029,-19.842770831843826,14.927329093343822,43.621382349032785
BTCUSDT,1736090880000,session_vwap,20093,long,97830.72098688564,97841.5,0.6102275250974906,97841.5,20.431003204162135,32.35845730083842,0.010220622355117115,23.323436374136364,41.31171333227712,0.010220622355117115,19.439603849082943,47.74047822243111,0.010220622355117115
BTCUSDT,1736097360000,session_vwap,20093,long,97865.58399755135,97895.0,0.20109783596824152,97895.0,1.3075233668735642,4.494611573624407,1.1033445642905093,0.5107513151836329,5.924715256142576,5.621422730990311,-33.12733030287562,11.430614433831643,36.734890559144695
BTCUSDT,1736098680000,session_vwap,20093,short,97866.63691860676,97772.0,0.10326404327786147,97772.0,-5.154850059321259,0.2761603079903807,9.399419056579372,10.89268911344754,17.61268687224593,9.399419056579372,-4.428670785092681,24.12425271718366,9.399419056579372
BTCUSDT,1736102760000,session_vwap,20093,long,97855.026038112,97864.6,0.4667678806170767,97864.6,-2.1866946781579077,0.0,7.50578784185274,-4.557316946066647,3.61724259844598,7.50578784185274,11.158273778260064,24.053641459731434,7.50578784185274
BTCUSDT,1736102820000,session_vwap,20093,short,97855.02254258149,97805.7,0.28086872244425926,97805.7,-1.932402712725434,1.4827510041803826,4.396471780274691,-2.6787804800743054,1.4827510041803826,9.64156485767198,-13.823325225421623,1.4827510041803826,30.090270812437314
